shame_id,author_and_title,original_id,author,author_fname,author_lname,author_gender,title,word_count,publ_year,publ_year_clean,doc_link,source_corpus,comment
SHAME_1,Albin Prepeluh-Mina,KDSP199,Albin Prepeluh,Albin,Prepeluh,M,Mina,33063,1910.0,1910.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV10022.xml,KDSP,
SHAME_2,Alojz Kraigher-Kontrolor Škrobar,KDSP234,Alojz Kraigher,Alojz,Kraigher,M,Kontrolor Škrobar,130090,1914.0,1914.0,https://www.dlib.si/details/URN:NBN:SI:DOC-KCBULTUI,KDSP,
SHAME_3,Alojz Kraigher-Mlada ljubezen,KDSP254,Alojz Kraigher,Alojz,Kraigher,M,Mlada ljubezen,75260,1917.0,1917.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00355.xml,KDSP,
SHAME_4,Alojz Kraigher-Peter Drozeg,,Alojz Kraigher,Alojz,Kraigher,M,Peter Drozeg,20324,1916.0,1916.0,https://lit.ijs.si/kraigher.html ,Wikivir - leposlovje,
SHAME_5,Alojzij Kokalj-Cerkvene miši,KDSP227,Alojzij Kokalj,Alojzij,Kokalj,M,Cerkvene miši,86058,1913.0,1913.0,https://sl.wikisource.org/wiki/Cerkvene_mi%C5%A1i,KDSP,
SHAME_6,Alojzij Remec-Veliki punt,KDSP185,Alojzij Remec,Alojzij,Remec,M,Veliki punt,53214,1909.0,1909.0,https://www.dlib.si/details/URN:NBN:SI:DOC-WAIJ1NXL,KDSP,
SHAME_7,Andrej Budal-Križev pot Petra Kupljenika,KDSP202,Andrej Budal,Andrej,Budal,M,Križev pot Petra Kupljenika,23110,1911.0,1911.0,https://sl.wikisource.org/wiki/Kri%C5%BEev_pot_Petra_Kupljenika,KDSP,
SHAME_8,Anton Bartel-Pomladanski vetrovi,KDSP036,Anton Bartel,Anton,Bartel,M,Pomladanski vetrovi,65161,1881.0,1881.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00094.xml,KDSP,
SHAME_9,Anton Funtek-Iz spominov mlade žene,KDSP056,Anton Funtek,Anton,Funtek,M,Iz spominov mlade žene,37987,1887.0,1887.0,https://sl.wikisource.org/wiki/Iz_spominov_mlade_%C5%BEene,KDSP,
SHAME_10,Anton Koder-Kmetski triumvirat,KDSP045,Anton Koder,Anton,Koder,M,Kmetski triumvirat,43146,1884.0,1884.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV10012.xml,KDSP,
SHAME_11,Anton Koder-Luteranci,KDSP043,Anton Koder,Anton,Koder,M,Luteranci,42394,1883.0,1883.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00098.xml,KDSP,
SHAME_12,Anton Koder-Marjetica,KDSP029,Anton Koder,Anton,Koder,M,Marjetica,61910,1877.0,1877.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00099.xml,KDSP,
SHAME_13,Anton Koder-Na naših gorah,KDSP030,Anton Koder,Anton,Koder,M,Na naših gorah,23300,1877.0,1877.0,https://sl.wikisource.org/wiki/Na_na%C5%A1ih_gorah,KDSP,
SHAME_14,Anton Koder-V gorskem zakotji,KDSP042,Anton Koder,Anton,Koder,M,V gorskem zakotji,23002,1883.0,1883.0,https://sl.wikisource.org/wiki/V_gorskem_zakotji,KDSP,
SHAME_15,Anton Koder-Zvezdana,KDSP041,Anton Koder,Anton,Koder,M,Zvezdana,31038,1883.0,1883.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00103.xml,KDSP,
SHAME_16,Anton Mahnič-Zadnji samotar,KDSP050,Anton Mahnič,Anton,Mahnič,M,Zadnji samotar,75365,1885.0,1885.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV10016.xml,KDSP,
SHAME_17,Barbara Suša-Mladost Sutjeske 1983,,Barbara Suša,Barbara,Suša,F,Mladost Sutjeske 1983,1473,2014.0,2014.0,http://slov.si/doc/bsusa_sutjeska.html,Wikivir - leposlovje,
SHAME_18,Benjamin Franklin-Prava pot k dobrimu stanu ali ena beseda ob pravim časi,Franklin_PravaPot1812,Benjamin Franklin,Benjamin,Franklin,M,Prava pot k dobrimu stanu ali ena beseda ob pravim časi,8404,1812.0,1812.0,,PriLit,
SHAME_19,Christoph von Schmid-Evstahi,Schmid_Evstahi1832,Christoph von Schmid,Christoph,von Schmid,M,Evstahi,35748,1832.0,1832.0,,PriLit,
SHAME_20,Christoph von Schmid-Genovefa,Schmid_Genovefa1841,Christoph von Schmid,Christoph,von Schmid,M,Genovefa,28821,1841.0,1841.0,,PriLit,
SHAME_21,Christoph von Schmid-Leseni križ,Schmid_LeseniKriz1832,Christoph von Schmid,Christoph,von Schmid,M,Leseni križ,6392,1832.0,1832.0,,PriLit,
SHAME_22,Christoph von Schmid-Martin mladi pušavnik,Schmid_Martin1836,Christoph von Schmid,Christoph,von Schmid,M,Martin mladi pušavnik,18712,1836.0,1836.0,,PriLit,
SHAME_23,Christoph von Schmid-Sreča dobriga uka,Schmid_SrecaDobrigaUka1832,Christoph von Schmid,Christoph,von Schmid,M,Sreča dobriga uka,3360,1832.0,1832.0,,PriLit,
SHAME_24,Christoph von Schmid-Sveti večer,Schmid_SvetiVecer1866,Christoph von Schmid,Christoph,von Schmid,M,Sveti večer,17298,1866.0,1866.0,,PriLit,
SHAME_25,Emil Vodeb-Libera nos a malo,KDSP214,Emil Vodeb,Emil,Vodeb,M,Libera nos a malo,36228,1911.0,1911.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV10027.xml,KDSP,
SHAME_26,Engelbert Gangl-Trije rodovi,KDSP190,Engelbert Gangl,Engelbert,Gangl,M,Trije rodovi,123457,1910.0,1910.0,https://www.dlib.si/details/URN:NBN:SI:DOC-JSHV4SVQ,KDSP,
SHAME_27,Engelbert Gangl-Veliki trgovec,KDSP119,Engelbert Gangl,Engelbert,Gangl,M,Veliki trgovec,83121,1902.0,1902.0,https://sl.wikisource.org/wiki/Veliki_trgovec,KDSP,
SHAME_28,Etbin Kristan-Pertinčarjevo pomlajenje,KDSP235,Etbin Kristan,Etbin,Kristan,M,Pertinčarjevo pomlajenje,54601,1914.0,1914.0,https://www.dlib.si/details/URN:NBN:SI:DOC-GVQ6VTKK,KDSP,
SHAME_29,Etbin Kristan-Savičev pesimizem,KDSP192,Etbin Kristan,Etbin,Kristan,M,Savičev pesimizem,19268,1910.0,1910.0,https://www.dlib.si/details/URN:NBN:SI:DOC-CCHHHB3I,KDSP,
SHAME_30,Fedor Gradišnik-Institutka,KDSP207,Fedor Gradišnik,Fedor,Gradišnik,M,Institutka,42457,1911.0,1911.0,https://www.dlib.si/details/URN:NBN:SI:DOC-IWR2QMON,KDSP,
SHAME_31,Ferdo Kočevar-Mlinarjev Janez,KDSP002,Ferdo Kočevar,Ferdo,Kočevar,M,Mlinarjev Janez,31199,1858.0,1858.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV20001.xml,KDSP,
SHAME_32,Fran Detela-Delo in denar,KDSP188,Fran Detela,Fran,Detela,M,Delo in denar,74229,1910.0,1910.0,https://www.dlib.si/details/URN:NBN:SI:DOC-3H4O0R9D,KDSP,
SHAME_33,Fran Detela-Gospod Lisec,KDSP078,Fran Detela,Fran,Detela,M,Gospod Lisec,39712,1894.0,1894.0,https://sl.wikisource.org/wiki/Gospod_Lisec,KDSP,
SHAME_34,Fran Detela-Malo življenje,KDSP038,Fran Detela,Fran,Detela,M,Malo življenje,56424,1882.0,1882.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00363.xml,KDSP,
SHAME_35,Fran Detela-Novo življenje,KDSP173,Fran Detela,Fran,Detela,M,Novo življenje,43388,1908.0,1908.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00364.xml,KDSP,
SHAME_36,Fran Detela-Pegam in Lambergar,KDSP069,Fran Detela,Fran,Detela,M,Pegam in Lambergar,62249,1891.0,1891.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00111.xml,KDSP,
SHAME_37,Fran Detela-Prihajač,KDSP059,Fran Detela,Fran,Detela,M,Prihajač,38401,1888.0,1888.0,https://sl.wikisource.org/wiki/Prihaja%C4%8D,KDSP,
SHAME_38,Fran Detela-Rodoljubje na deželi,KDSP174,Fran Detela,Fran,Detela,M,Rodoljubje na deželi,53895,1908.0,1908.0,https://sl.wikisource.org/wiki/Rodoljubje_na_de%C5%BEeli,KDSP,
SHAME_39,Fran Detela-Sošolci,KDSP204,Fran Detela,Fran,Detela,M,Sošolci,53626,1911.0,1911.0,https://sl.wikisource.org/wiki/So%C5%A1olci_(Fran_Detela),KDSP,
SHAME_40,Fran Detela-Svetloba in senca,KDSP245,Fran Detela,Fran,Detela,M,Svetloba in senca,67714,1916.0,1916.0,https://sl.wikisource.org/wiki/Svetloba_in_senca,KDSP,
SHAME_41,Fran Detela-Trojka,KDSP097,Fran Detela,Fran,Detela,M,Trojka,78537,1897.0,1897.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00278.xml,KDSP,
SHAME_42,Fran Detela-Tujski promet,KDSP217,Fran Detela,Fran,Detela,M,Tujski promet,56705,1912.0,1912.0,https://sl.wikisource.org/wiki/Tujski_promet,KDSP,
SHAME_43,Fran Detela-Veliki grof,KDSP048,Fran Detela,Fran,Detela,M,Veliki grof,45298,1885.0,1885.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00112.xml,KDSP,
SHAME_44,Fran Finžgar-Boji,KDSP239,Fran Finžgar,Fran,Finžgar,M,Boji,36248,1915.0,1915.0,https://sl.wikisource.org/wiki/Boji,KDSP,
SHAME_45,Fran Finžgar-Dekla Ančka,KDSP226,Fran Finžgar,Fran,Finžgar,M,Dekla Ančka,25938,1913.0,1913.0,https://sl.wikisource.org/wiki/Dekla_An%C4%8Dka,KDSP,
SHAME_46,Fran Finžgar-Deteljica,KDSP107,Fran Finžgar,Fran,Finžgar,M,Deteljica,23306,1899.0,1899.0,https://sl.wikisource.org/wiki/Deteljica,KDSP,
SHAME_47,Fran Finžgar-Iz modernega sveta,KDSP134,Fran Finžgar,Fran,Finžgar,M,Iz modernega sveta,60873,1904.0,1904.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00496.xml,KDSP,
SHAME_48,Fran Finžgar-Kvišku,KDSP106,Fran Finžgar,Fran,Finžgar,M,Kvišku,41300,1899.0,1899.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00273.xml,KDSP,
SHAME_49,Fran Finžgar-Moja duša vasuje,SLV00497,Fran Finžgar,Fran,Finžgar,M,Moja duša vasuje,31042,1903.0,1903.0,,ELTeC,
SHAME_50,Fran Finžgar-Pod svobodnim soncem,KDSP163,Fran Finžgar,Fran,Finžgar,M,Pod svobodnim soncem,139152,1907.0,1907.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV10005.xml,KDSP,
SHAME_51,Fran Finžgar-Sama,KDSP221,Fran Finžgar,Fran,Finžgar,M,Sama,49679,1912.0,1912.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00498.xml,KDSP,
SHAME_52,Fran Finžgar-Strici,,Fran Finžgar,Fran,Finžgar,M,Strici,15772,1927.0,1927.0,https://lit.ijs.si/strici.html,Wikivir - leposlovje,
SHAME_53,Fran Gestrin-Iz arhiva,KDSP064,Fran Gestrin,Fran,Gestrin,M,Iz arhiva,25674,1890.0,1890.0,https://sl.wikisource.org/wiki/Iz_arhiva,KDSP,
SHAME_54,Fran Govekar-Ljubezen in rodoljubje,KDSP092,Fran Govekar,Fran,Govekar,M,Ljubezen in rodoljubje,30656,1896.0,1896.0,https://sl.wikisource.org/wiki/Ljubezen_in_rodoljubje,KDSP,
SHAME_55,Fran Govekar-Svitanje,SLV10030,Fran Govekar,Fran,Govekar,M,Svitanje,124089,1921.0,1921.0,,ELTeC,
SHAME_56,Fran Govekar-V krvi,KDSP091,Fran Govekar,Fran,Govekar,M,V krvi,50036,1896.0,1896.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00048.xml,KDSP,
SHAME_57,Fran Jaklič-Iz našega kota,KDSP102,Fran Jaklič,Fran,Jaklič,M,Iz našega kota,27088,1898.0,1898.0,https://sl.wikisource.org/wiki/Iz_na%C5%A1ega_kota,KDSP,
SHAME_58,Fran Jaklič-Lepi Tonček,KDSP084,Fran Jaklič,Fran,Jaklič,M,Lepi Tonček,21945,1895.0,1895.0,https://sl.wikisource.org/wiki/Lepi_Ton%C4%8Dek,KDSP,
SHAME_59,Fran Jaklič-Ljudska osveta,KDSP072,Fran Jaklič,Fran,Jaklič,M,Ljudska osveta,31552,1892.0,1892.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00126.xml,KDSP,
SHAME_60,Fran Jaklič-Luka Vrbec,KDSP065,Fran Jaklič,Fran,Jaklič,M,Luka Vrbec,21666,1890.0,1890.0,https://sl.wikisource.org/wiki/Luka_Vrbec,KDSP,
SHAME_61,Fran Jaklič-Na Samovcu,KDSP070,Fran Jaklič,Fran,Jaklič,M,Na Samovcu,22821,1891.0,1891.0,https://sl.wikisource.org/wiki/Na_Samovcu,KDSP,
SHAME_62,"Fran Jaklič-O, ta testament",KDSP110,Fran Jaklič,Fran,Jaklič,M,"O, ta testament",56431,1900.0,1900.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00373.xml,KDSP,
SHAME_63,Fran Jaklič-Od hiše do hiše,KDSP115,Fran Jaklič,Fran,Jaklič,M,Od hiše do hiše,26792,1901.0,1901.0,https://sl.wikisource.org/wiki/Od_hi%C5%A1e_do_hi%C5%A1e,KDSP,
SHAME_64,Fran Knaflič-Ob Balkanu,KDSP103,Fran Knaflič,Fran,Knaflič,M,Ob Balkanu,73396,1898.0,1898.0,https://sl.wikisource.org/wiki/Ob_Balkanu,KDSP,
SHAME_65,Fran Knaflič-Popotnikove povesti,KDSP179,Fran Knaflič,Fran,Knaflič,M,Popotnikove povesti,38328,1909.0,1909.0,https://sl.wikisource.org/wiki/Popotnikove_povesti,KDSP,
SHAME_66,Fran Levstik-Iz minule srečne mladosti,,Fran Levstik,Fran,Levstik,M,Iz minule srečne mladosti,2218,1871.0,1871.0,https://lit.ijs.si/mladost.html,Wikivir - leposlovje,
SHAME_67,Fran Levstik-Martin Krpan,,Fran Levstik,Fran,Levstik,M,Martin Krpan,5710,1858.0,1858.0,https://lit.ijs.si/martinkr.html,Wikivir - leposlovje,
SHAME_68,Fran Levstik-Pokljuk,,Fran Levstik,Fran,Levstik,M,Pokljuk,3212,1865.0,1865.0,https://lit.ijs.si/pokljuk.html,Wikivir - leposlovje,
SHAME_69,Fran Levstik-Popotovanje iz Litije do Čateža,,Fran Levstik,Fran,Levstik,M,Popotovanje iz Litije do Čateža,8264,1858.0,1858.0,https://lit.ijs.si/litija.html,Wikivir - leposlovje,
SHAME_70,Fran Levstik-Spomini o verah in mislih prostega naroda,,Fran Levstik,Fran,Levstik,M,Spomini o verah in mislih prostega naroda,4522,1871.0,1871.0,https://lit.ijs.si/spomini.html,Wikivir - leposlovje,
SHAME_71,Fran Levstik-Sveti doktor Bežanec v Tožbanji vasi,,Fran Levstik,Fran,Levstik,M,Sveti doktor Bežanec v Tožbanji vasi,11367,1870.0,1870.0,https://lit.ijs.si/bezanec.html,Wikivir - leposlovje,
SHAME_72,Fran Milčinski-Gospodična Mici,KDSP247,Fran Milčinski,Fran,Milčinski,M,Gospodična Mici,21534,1916.0,1916.0,https://sl.wikisource.org/wiki/Gospodi%C4%8Dna_Mici,KDSP,
SHAME_73,Fran Milčinski-Ptički brez gnezda,KDSP260,Fran Milčinski,Fran,Milčinski,M,Ptički brez gnezda,78087,1918.0,1918.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV10019.xml,KDSP,
SHAME_74,Fran Zbašnik-Boj za pravico,KDSP238,Fran Zbašnik,Fran,Zbašnik,M,Boj za pravico,79508,1914.0,1914.0,https://sl.wikisource.org/wiki/Boj_za_pravico,KDSP,
SHAME_75,Fran Zbašnik-Na krivih potih,KDSP077,Fran Zbašnik,Fran,Zbašnik,M,Na krivih potih,58148,1893.0,1893.0,https://sl.wikisource.org/wiki/Na_krivih_potih,KDSP,
SHAME_76,Fran Zbašnik-Pisana mati,KDSP186,Fran Zbašnik,Fran,Zbašnik,M,Pisana mati,69461,1909.0,1909.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00391.xml,KDSP,
SHAME_77,Fran Zbašnik-Prijateljstvo in ljubezen,KDSP140,Fran Zbašnik,Fran,Zbašnik,M,Prijateljstvo in ljubezen,43419,1904.0,1904.0,https://sl.wikisource.org/wiki/Prijateljstvo_in_ljubezen,KDSP,
SHAME_78,Fran Zbašnik-Vas Kot,KDSP096,Fran Zbašnik,Fran,Zbašnik,M,Vas Kot,29701,1896.0,1896.0,https://sl.wikisource.org/wiki/Vas_Kot,KDSP,
SHAME_79,Fran Zbašnik-Z viharja v zavetje,KDSP111,Fran Zbašnik,Fran,Zbašnik,M,Z viharja v zavetje,88669,1900.0,1900.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV10032.xml,KDSP,
SHAME_80,Fran Zbašnik-Žrtve,KDSP117,Fran Zbašnik,Fran,Zbašnik,M,Žrtve,54394,1901.0,1901.0,https://sl.wikisource.org/wiki/%C5%BDrtve_(Fran_Zba%C5%A1nik),KDSP,
SHAME_81,Franc Meško-Lastovkam naproti,KDSP138,Franc Meško,Franc,Meško,M,Lastovkam naproti,24646,1904.0,1904.0,https://sl.wikisource.org/wiki/Lastovkam_naproti,KDSP,
SHAME_82,Franc Meško-Na Poljani,KDSP164,Franc Meško,Franc,Meško,M,Na Poljani,60421,1907.0,1907.0,https://www.dlib.si/details/URN:NBN:SI:DOC-3RCE94D0,KDSP,
SHAME_83,Franc Rant-Na rodnih tleh,KDSP177,Franc Rant,Franc,Rant,M,Na rodnih tleh,42925,1908.0,1908.0,https://sl.wikisource.org/wiki/Na_rodnih_tleh,KDSP,
SHAME_84,Franc Slemenik-Izdajavec,KDSP016,Franc Slemenik,Franc,Slemenik,M,Izdajavec,47487,1873.0,1873.0,https://sl.wikisource.org/wiki/Izdajavec,KDSP,
SHAME_85,Franc Slemenik-Križem sveta,KDSP031,Franc Slemenik,Franc,Slemenik,M,Križem sveta,30271,1877.0,1877.0,https://sl.wikisource.org/wiki/Kri%C5%BEem_sveta,KDSP,
SHAME_86,Franc Veriti-Popotnik široke in vozke poti,Veriti_Popotnik1828,Franc Veriti,Franc,Veriti,M,Popotnik široke in vozke poti,37675,1828.0,1828.0,,PriLit,
SHAME_87,Franc Veriti-Življenje svetnikov in prestavni godovi I.,Veriti_SvetnikiI1828,Franc Veriti,Franc,Veriti,M,Življenje svetnikov in prestavni godovi I.,114750,1828.0,1828.0,,PriLit,
SHAME_88,Frank Tauchar-Slovenec - glavar Indijancev,KDSP257,Frank Tauchar,Frank,Tauchar,M,Slovenec - glavar Indijancev,56087,1917.0,1917.0,https://sl.wikisource.org/wiki/Slovenec_%E2%80%93_glavar_Indijancev,KDSP,
SHAME_89,Franz Joseph Waitzenegger-Ita Togenburska grafinja,Waitzenegger_Ita1831,Franz Joseph Waitzenegger,Franz,Joseph,M,Ita Togenburska grafinja,24706,1831.0,1831.0,,PriLit,
SHAME_90,Gustav Šilih-Beli dvor: Mladinski roman,,Gustav Šilih,Gustav,Šilih,M,Beli dvor: Mladinski roman,133285,1938.0,1938.0,https://lit.ijs.si/belidvor.html,Wikivir - leposlovje,
SHAME_91,Ivan Cankar-Aleš iz Razora,KDSP162,Ivan Cankar,Ivan,Cankar,M,Aleš iz Razora,21041,1907.0,1907.0,https://sl.wikisource.org/wiki/Ale%C5%A1_iz_Razora,KDSP,
SHAME_92,Ivan Cankar-Gospa Judit,KDSP132,Ivan Cankar,Ivan,Cankar,M,Gospa Judit,28047,1904.0,1904.0,https://sl.wikisource.org/wiki/Gospa_Judit,KDSP,
SHAME_93,Ivan Cankar-Hiša Marije Pomočnice,KDSP131,Ivan Cankar,Ivan,Cankar,M,Hiša Marije Pomočnice,29694,1904.0,1904.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV10001.xml,KDSP,
SHAME_94,Ivan Cankar-Hlapec Jernej in njegova pravica,,Ivan Cankar,Ivan,Cankar,M,Hlapec Jernej in njegova pravica,18549,1907.0,1907.0,https://lit.ijs.si/hlapec.html ,Wikivir - leposlovje,
SHAME_95,Ivan Cankar-Krčmar Elija,KDSP203,Ivan Cankar,Ivan,Cankar,M,Krčmar Elija,21948,1911.0,1911.0,https://sl.wikisource.org/wiki/Troje_povesti,KDSP,
SHAME_96,Ivan Cankar-Križ na gori,KDSP133,Ivan Cankar,Ivan,Cankar,M,Križ na gori,37806,1904.0,1904.0,https://sl.wikisource.org/wiki/Kri%C5%BE_na_gori,KDSP,
SHAME_97,Ivan Cankar-Martin Kačur,KDSP161,Ivan Cankar,Ivan,Cankar,M,Martin Kačur,40054,1907.0,1907.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00398.xml,KDSP,
SHAME_98,Ivan Cankar-Milan in Milena,KDSP224,Ivan Cankar,Ivan,Cankar,M,Milan in Milena,24256,1913.0,1913.0,https://sl.wikisource.org/wiki/Milan_in_Milena,KDSP,
SHAME_99,Ivan Cankar-Mimo življenja,,Ivan Cankar,Ivan,Cankar,M,Mimo življenja,52792,1920.0,1920.0,https://lit.ijs.si/mimozivl.html ,Wikivir - leposlovje,
SHAME_100,Ivan Cankar-Na klancu,KDSP118,Ivan Cankar,Ivan,Cankar,M,Na klancu,58632,1902.0,1902.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00401.xml,KDSP,
SHAME_101,Ivan Cankar-Nina,KDSP150,Ivan Cankar,Ivan,Cankar,M,Nina,24309,1906.0,1906.0,https://sl.wikisource.org/wiki/Nina_(Ivan_Cankar),KDSP,
SHAME_102,Ivan Cankar-Novo življenje,KDSP172,Ivan Cankar,Ivan,Cankar,M,Novo življenje,30757,1908.0,1908.0,https://sl.wikisource.org/wiki/Novo_%C5%BEivljenje_(Ivan_Cankar),KDSP,
SHAME_103,Ivan Cankar-Podobe iz sanj,,Ivan Cankar,Ivan,Cankar,M,Podobe iz sanj,10775,1917.0,1917.0,https://lit.ijs.si/podobeiz.html ,Wikivir - leposlovje,
SHAME_104,Ivan Cankar-Potepuh Marko in kralj Matjaž,KDSP141,Ivan Cankar,Ivan,Cankar,M,Potepuh Marko in kralj Matjaž,26567,1905.0,1905.0,https://sl.wikisource.org/wiki/Potepuh_Marko_in_kralj_Matja%C5%BE,KDSP,
SHAME_105,Ivan Cankar-Tujci,KDSP113,Ivan Cankar,Ivan,Cankar,M,Tujci,43670,1901.0,1901.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV00410.xml,KDSP,
SHAME_106,Ivan Cankar-Zgodba o dveh mladih ljudeh,,Ivan Cankar,Ivan,Cankar,M,Zgodba o dveh mladih ljudeh,19489,1911.0,1911.0,https://lit.ijs.si/troje1.html ,Wikivir - leposlovje,
SHAME_107,Ivan Cankar-Zgodba o Šimnu Sirotniku,,Ivan Cankar,Ivan,Cankar,M,Zgodba o Šimnu Sirotniku,13601,1911.0,1911.0,https://lit.ijs.si/troje3.html ,Wikivir - leposlovje,
SHAME_108,Ivan Cankar-Življenje in smrt Petra Novljana,KDSP123,Ivan Cankar,Ivan,Cankar,M,Življenje in smrt Petra Novljana,25233,1903.0,1903.0,https://sl.wikisource.org/wiki/%C5%BDivljenje_in_smrt_Petra_Novljana,KDSP,
SHAME_109,Ivan Fajdiga-Deset let v peklu,KDSP205,Ivan Fajdiga,Ivan,Fajdiga,M,Deset let v peklu,28004,1911.0,1911.0,https://www.dlib.si/details/URN:NBN:SI:DOC-DPLK58XI,KDSP,
SHAME_110,Ivan Fajdiga-Nebesa,KDSP142,Ivan Fajdiga,Ivan,Fajdiga,M,Nebesa,37475,1905.0,1905.0,https://github.com/COST-ELTeC/ELTeC-slv/blob/v0.7.1/level1/SLV10004.xml,KDSP,
